,JobID,Designation,Industry,Location,Skills,DetailID,CompanyID
405,220759,Training Consultant,Freight / Logistics / Transportation,Delhi,"Direct Sales, Telecalling",338,45
406,227715,Area Sales Manager,Freight / Logistics / Transportation,"Ahmedabad, Gandhidham, Mumbai","Business Development, Direct Sales, Sales",163,109
407,198835,Zonal Head - Sales,Freight / Logistics / Transportation,"Jaipur, Kolkata, Surat","Business Development, Direct Sales, Sales",163,109
408,264916,SDE 2 (Fullstack),Freight / Logistics / Transportation,Bangalore,"JavaScript, Node.js, React.js, Docker, MongoDB",364,133
409,246630,Freight Broker,Freight / Logistics / Transportation,Mohali,Customer Service,322,171
410,254370,Sr. Collections Executive,Freight / Logistics / Transportation,Hyderabad,"Customer Interaction, Customer Relationship",280,239
411,251077,Traffic Incharge,Freight / Logistics / Transportation,"Gurgaon, Jamshedpur, Mumbai","Customer Service, Key Account Management",324,252
412,265255,Business Development,Freight / Logistics / Transportation,Gurgaon,"Business Development, International Sales, Sales",193,262
413,234607,Retail Sales Executive,Furniture,Chennai,"Direct Sales, Sales",334,95
414,229099,B2B - Sales Associate,Furniture,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,323
415,256219,Sales Associate - B2B,Furniture,Gurgaon,"Business Development, Direct Sales, Sales",163,323
416,255066,Territory Sales Manager,Glass / Ceramics,"Bangalore, Chennai, Vadodara",Sales,418,249
417,245076,Assistant Sales Manager,Glass / Ceramics,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,316
418,265072,Category Manager,Healthcare / Hospitals,Hyderabad,"Business Development, Category Management",40,21
419,241806,Pharmacist Assistants,Healthcare / Hospitals,Hyderabad,Pharmacy Operations,386,22
420,255315,Health Coach Specialist,Healthcare / Hospitals,Bangalore,"Customer Interaction, Customer Relationship, Customer Service",297,49
421,258362,Sales Manager,Healthcare / Hospitals,Trivandrum,"Business Development, Direct Sales, Sales",163,128
422,265670,Team Leader,Healthcare / Hospitals,"Gurgaon, Hyderabad, Mumbai","Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,130
423,258475,Medical Sales Representative - Diabetes Category,Healthcare / Hospitals,Bangalore,"Business Development, Direct Sales, Sales",163,169
424,255050,Customer Success Specialist - SaaS,Healthcare / Hospitals,Bangalore,"CRM, Customer Interaction, Customer Relationship, Customer Service, Key Account Management",238,248
425,249137,Marketing Head,Healthcare / Hospitals,Hyderabad,"Direct Sales, Sales",334,263
426,260666,Medical Sales Representative,Healthcare / Hospitals,Ranchi,Sales,418,270
427,246632,Content Writer,Healthcare / Hospitals,Ahmedabad,"Content Marketing, Content Writing, English Content",256,327
428,231941,Business Development Associate,Healthcare / Hospitals,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,81
429,236699,Document Review & Validator Analyst,Healthcare / Hospitals,"Hyderabad, Work From Home","Customer Service, Key Account Management",324,110
430,229652,Platform Lead Engineer,Healthcare / Hospitals,Bangalore,Java,362,126
431,196060,Field Sales Executive,Healthcare / Hospitals,"Chennai, Delhi, Mumbai","Business Development, Direct Sales, Sales",163,185
432,181559,Senior Software Engineer,Healthcare / Hospitals,Bangalore,"Distributed Systems, Java, Microservices",339,203
433,88514,Business Development Associate,Healthcare / Hospitals,"Bangalore, Delhi, Work From Home","Business Development, Corporate Sales, Sales",136,223
434,211281,Senior Product Manager,Healthcare / Hospitals,Bangalore,"Consumer Software, Product Management",241,261
435,237008,Zonal Sales Manager,Healthcare / Hospitals,"Chandigarh, Ludhiana","Brand Management, Business Development, Category Management, Vendor Management",23,265
436,228357,Nurse Co - Ordinator,Healthcare / Hospitals,"Bangalore, Mysuru",Operations Management,379,302
437,264842,Sales Manager,Hospitality / Travel,Bangalore,"Business Development, Sales",229,74
438,265992,B2B Corporate Sales - Gifting Segment,Hospitality / Travel,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,76
439,261762,Regional Sales Manager,Hospitality / Travel,Work From Home,"Business Development, Corporate Sales, Direct Sales, Sales",94,78
440,266937,Content Writer,Hospitality / Travel,Bangalore,"Content Marketing, Content Writing, English Content",256,94
441,257955,Senior Business Development Manager (Drive),Hospitality / Travel,"Mumbai, Ooty, Wayanad","Business Development, Corporate Sales, Key Account Management, Microsoft Excel, Microsoft PowerPoint, Sales",122,175
442,256007,Store Manager,Hospitality / Travel,"Ahmedabad, Mumbai, Pune","Inventory Management, Material Management, Operations Management, Quality Control",359,249
443,256898,Sales Executive / Sr. Executive Tourism,Hospitality / Travel,Delhi,"Business Development, Direct Sales, Sales",163,273
444,258649,Sales Consultant,Hospitality / Travel,Delhi,"Direct Sales, International Sales, Sales",329,300
445,256219,Sales Associate - B2B,Hospitality / Travel,Gurgaon,"Business Development, Direct Sales, Sales",163,323
446,258631,Sales Executive - Travel,Hospitality / Travel,Noida,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,322
447,240681,Sales Manager,Hospitality / Travel,"Bangalore, Delhi","Business Development, Corporate Sales, Sales",136,16
448,248053,Business Development - Corporate Sales,Hospitality / Travel,Bangalore,"Business Development, Corporate Sales, Sales",136,34
449,244424,Revenue Management Executive,Hospitality / Travel,Mumbai,"Corporate Sales, Direct Sales, Sales",276,134
450,255833,Key Accounts Manager,Hospitality / Travel,Bangalore,"Hotel Operations, Key Account Management, Business Development, Direct Sales",350,183
451,234811,Front Office Assistant,Hospitality / Travel,Bangalore,Operations Management,379,205
452,233809,Sr. Associate / AM - Global Supply Acquisition,Hospitality / Travel,Noida,"Contract Drafting, KAM, Property Acquisition, Proposal Writing",273,311
453,255475,Sales Excusive - FIT,Hospitality / Travel,Chandigarh,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,322
454,255477,Sales Executive - MICE,Hospitality / Travel,Kolkata,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,322
455,254798,Sales Executive - MICE,Hospitality / Travel,Noida,"Business Development, Corporate Sales, Direct Sales, Sales",94,322
456,243360,Associate Manager - Operations,Hospitality / Travel,Mangalore,"Operations Management, Process Improvement, Procurement, Quality Control, Vendor Management",382,345
457,224747,Travel Sales Consultant,Hospitality / Travel,Delhi,"Business Development, Corporate Sales, International Sales, Sales",119,73
458,203467,Travel Consultant,Hospitality / Travel,South Africa,Operations Management,379,258
459,123222,Mall Floor Manager,Hospitality / Travel,Bangalore,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,296
460,249467,Executive Assistant,Human Resources / Staffing / Recruiting,Noida,"General Management, Corporate Strategy, Strategic Planning",344,25
461,263190,Corporate Sales Manager,Human Resources / Staffing / Recruiting,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,94
462,190639,Tech / Non - Tech Recruiter,Human Resources / Staffing / Recruiting,Bangalore,"Recruitment, US Recruitment",403,131
463,231200,Presales Executive,Human Resources / Staffing / Recruiting,"Bangalore, Mumbai","Business Development, Corporate Sales, Direct Sales, Sales",94,145
464,234811,Front Office Assistant,Human Resources / Staffing / Recruiting,Bangalore,Operations Management,379,205
465,236106,Business Development Manager,Human Resources / Staffing / Recruiting,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,211
466,211281,Senior Product Manager,Human Resources / Staffing / Recruiting,Bangalore,"Consumer Software, Product Management",241,261
467,196961,Business / Sales Head,Human Resources / Staffing / Recruiting,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,355
468,266287,Business Development,Human Resources / Staffing / Recruiting,Work From Home,"Business Development, Direct Sales, Sales, Telecalling",171,330
469,263914,Senior Accountant,Import / Export / Trading,Mumbai,"Accounting, Auditing, Finance, Taxation, Budgeting, External Audit, Financial Analysis, GST, Income Tax, Internal Audit, MIS, Sales Tax, Tally, TDS",11,60
470,239611,Asst. Sales Manager,Industrial Products / Machinery,"Mumbai, Navi Mumbai","Business Development, Corporate Sales, Direct Sales, Sales",94,9
471,236699,Document Review & Validator Analyst,Legal,"Hyderabad, Work From Home","Customer Service, Key Account Management",324,110
472,264512,Client Relationship Manager - Saas Product,Legal,Noida,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,178
473,209910,Debt Recovery Officer,Legal,"Chandigarh, Delhi, Mumbai",Operations Management,379,247
474,199336,Business Development Manager,Legal,"Chandigarh, Mohali","Business Development, Corporate Sales, International Sales, Sales",119,293
475,249467,Executive Assistant,Luxury Goods / Jewellery,Noida,"General Management, Corporate Strategy, Strategic Planning",344,25
476,230509,Sales Executive - Retail Sales,Luxury Goods / Jewellery,"Bangalore, Chennai, Hyderabad","Direct Sales, Sales",334,48
477,248940,Associate Sales Manager,Management Consulting,Mumbai,"Business Development, Corporate Sales, Sales",136,2
478,231007,Wealth Management Executive,Management Consulting,Noida,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,3
479,255062,Manager - Fixed Assets and Lease Accounting,Management Consulting,Bangalore,"Accounting, Auditing, Finance, Chartered Accountant, Financial Reporting",8,51
480,256825,Risk & Controls - Specialist SOD,Management Consulting,Bangalore,"GRC, ITGC, SAP S4 HANA, SAP Security, SOD",342,51
481,261355,Business Development Associate,Management Consulting,Gurgaon,"Business Development, International Sales, Sales",193,102
482,246937,Primary Research Analyst,Management Consulting,Pune,"Customer Interaction, Customer Relationship, Customer Service",297,179
483,253839,Progress Partner - Business Coach,Management Consulting,Bangalore,"Logistics Management, Operations Management, Process Improvement, Production Management, Supply Chain Management",365,235
484,254525,Senior Manager- Implementation Operations,Management Consulting,Bangalore,"Accounting, Finance, Payroll Management",15,250
485,264592,Content Writer,Management Consulting,"Chandigarh, Noida","Content Writing, English Content, Hindi Content",272,292
486,266902,Senior Manager - Strategic and Management,Management Consulting,Mumbai,"General Management, Corporate Strategy, Strategic Planning",344,307
487,154018,B2B Sales Manager,Management Consulting,Work From Home,"Business Development, Corporate Sales, Direct Sales, International Sales, Lead Generation, Revenue Management, Sales",45,310
488,83118,Content Writer,Market Research / Analytics,"Chennai, Work From Home","Content Marketing, Content Writing",248,149
489,259038,Senior / Executive Business Development,Market Research / Analytics,Coimbatore,"Business Development, Corporate Sales, International Sales, Sales",119,207
490,257387,Internal Controls Analyst,Market Research / Analytics,"Bangalore, Chennai, Work From Home","Operations Management, Process Improvement",381,218
491,265722,Sales Development Representative,Market Research / Analytics,Pune,"Business Development, Corporate Sales, International Sales, Sales",119,219
492,265001,Content Writer,Market Research / Analytics,Delhi,"Content Writing, English Content",271,282
493,239213,Data Analyst,Market Research / Analytics,Bangalore,"Python, SQL",398,324
494,265992,B2B Corporate Sales - Gifting Segment,Marketing / Advertising,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,76
495,261709,Admission Officer,Marketing / Advertising,Patna,"Business Development, Corporate Sales, Direct Sales, Sales",94,93
496,266937,Content Writer,Marketing / Advertising,Bangalore,"Content Marketing, Content Writing, English Content",256,94
497,261355,Business Development Associate,Marketing / Advertising,Gurgaon,"Business Development, International Sales, Sales",193,102
498,262059,Content Writer,Marketing / Advertising,Noida,"Content Writing, English Content",271,119
499,264783,Telecaller,Marketing / Advertising,Jaipur,"Sales, Telecalling",422,142
500,261226,Lead Generation Executive,Marketing / Advertising,Gurgaon,"Business Development, Sales",229,168
501,263945,Business Development,Marketing / Advertising,Delhi,"Business Development, Corporate Sales, International Sales",104,182
502,260537,Lead Development (Influencer Marketing) (Drive),Marketing / Advertising,Bangalore,"Business Development, CRM, Lead Generation, Marketing",38,213
503,265069,Principal Software Engineer,Marketing / Advertising,Pune,"Magento, Advertising, Java, Linux",368,233
504,244358,Sales Officer,Marketing / Advertising,Ghaziabad,"Business Development, Corporate Sales, Direct Sales, Sales",94,17
505,254296,Content & Community Lead,Marketing / Advertising,Gurgaon,"Content Marketing, Content Writing",248,28
506,246364,Sales Officer (SO),Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,52
507,258073,Business Development Executive,Marketing / Advertising,Mumbai,"Business Development, Sales",229,64
508,255503,Sales Executive,Marketing / Advertising,Pune,"Business Development, Corporate Sales, Sales, Telecalling",140,67
509,247451,Software Development Engineer 2 - Data Acquisition,Marketing / Advertising,Bangalore,"Hibernate, J2EE, Java, Spring",349,71
510,253943,Sales Executive- Real Estate,Marketing / Advertising,Chennai,"Business Development, Sales, Telecalling",236,267
511,256959,Business Development Manager - Digital,Marketing / Advertising,Delhi,Business Development,36,286
512,243792,Presales Cosultant,Marketing / Advertising,Chennai,Business Development,36,331
513,255785,Social Media Manager,Marketing / Advertising,Hyderabad,"Content Marketing, Content Writing",248,343
514,231007,Wealth Management Executive,Marketing / Advertising,Noida,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,3
515,229897,Digital Marketing Executive,Marketing / Advertising,Gurgaon,Operations Management,379,35
516,240080,Business Development Manager,Marketing / Advertising,Ahmedabad,"Business Development, International Sales, Sales",193,155
517,240641,Telemarketing Specialist,Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,174
518,234811,Front Office Assistant,Marketing / Advertising,Bangalore,Operations Management,379,205
519,234706,Sports Copywriter,Marketing / Advertising,Delhi,Content Writing,265,279
520,231271,Sales Executive (B2B),Marketing / Advertising,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,305
521,233408,Ad Sales,Marketing / Advertising,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,315
522,224891,Client Servicing Executive,Marketing / Advertising,Mumbai,"Customer Interaction, Customer Relationship, Customer Service",297,318
523,226941,Business Development Executive - Sales (Tamil),Marketing / Advertising,Noida,"Business Development, Corporate Sales, International Sales, Sales",119,344
524,172139,Content Writers,Marketing / Advertising,Patna,"Content Marketing, Content Writing, English Content, Hindi Content",257,46
525,194538,Customer Success Specialist,Marketing / Advertising,Bangalore,"Customer Interaction, Customer Relationship, Key Account Management",312,71
526,83118,Content Writer,Marketing / Advertising,"Chennai, Work From Home","Content Marketing, Content Writing",248,149
527,164981,Product Content Writer,Marketing / Advertising,Pune,"Content Marketing, Content Writing, English Content",256,228
528,221766,Copywriter,Marketing / Advertising,Delhi,"Content Writing, English Content",271,268
529,188840,Sales Manager,Marketing / Advertising,Mumbai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,274
530,258073,Business Development Executive,Media / Entertainment,Mumbai,"Business Development, Sales",229,64
531,233364,Business Development,Media / Entertainment,Gurgaon,"Business Development, Sales",229,70
532,252103,Content Marketer,Media / Entertainment,"Bangalore, Mumbai, Pune",Content Writing,265,89
533,241809,Entertainment Content Writer,Media / Entertainment,Mumbai,"Content Writing, English Content",271,101
534,261226,Lead Generation Executive,Media / Entertainment,Gurgaon,"Business Development, Sales",229,168
535,265990,Digital Sales Executive - Digital Marketing,Media / Entertainment,Mumbai,"Business Development, Direct Sales, Sales",163,187
536,250742,SUB Editor - Digital News Desk,Media / Entertainment,Mumbai,"Content Writing, English Content",271,187
537,266953,Content Writing Specialist,Media / Entertainment,Mumbai,"Content Marketing, Content Writing",248,307
538,233408,Ad Sales,Media / Entertainment,Gurgaon,"Business Development, Corporate Sales, Direct Sales, Sales",94,315
539,260615,Associate Program Manager,Media / Entertainment,Navi Mumbai,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,333
540,188840,Sales Manager,Media / Entertainment,Mumbai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,274
541,146010,Inside Sales Specialist,Media / Entertainment,Delhi,"Business Development, Corporate Sales, Sales",136,276
542,231271,Sales Executive (B2B),Media / Entertainment,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,305
543,258362,Sales Manager,Medical Devices,Trivandrum,"Business Development, Direct Sales, Sales",163,128
544,258475,Medical Sales Representative - Diabetes Category,Medical Devices,Bangalore,"Business Development, Direct Sales, Sales",163,169
545,246632,Content Writer,Medical Devices,Ahmedabad,"Content Marketing, Content Writing, English Content",256,327
546,250042,Corporate Sales Executive,Mining / Metals / Steel,Chandigarh,"Corporate Sales, Direct Sales, Sales",276,257
547,234778,Business Management Consultant,Nonprofit / Social Services,Mumbai,"Business Development, General Management, Operations Management, Strategic Planning",174,141
548,247482,Project Coordinator,Nonprofit / Social Services,Mumbai,Operations Management,379,224
549,225906,Account Manager,Oil & Gas / Infrastructure / Energy,Delhi,"Business Development, Sales",229,72
550,237050,Medical Representative,Pharma / Biotech,Noida,"Business Development, Direct Sales, Sales",163,12
551,241806,Pharmacist Assistants,Pharma / Biotech,Hyderabad,Pharmacy Operations,386,22
552,258362,Sales Manager,Pharma / Biotech,Trivandrum,"Business Development, Direct Sales, Sales",163,128
553,264372,Sales Engineer / Sales Executive,Pharma / Biotech,"Bangalore, Hyderabad, Mumbai",Sales,418,260
554,246632,Content Writer,Pharma / Biotech,Ahmedabad,"Content Marketing, Content Writing, English Content",256,327
555,264592,Content Writer,Political Organization,"Chandigarh, Noida","Content Writing, English Content, Hindi Content",272,292
556,244358,Sales Officer,Printing / Packaging,Ghaziabad,"Business Development, Corporate Sales, Direct Sales, Sales",94,17
557,250129,Sr. Business Development Executive,Printing / Packaging,Bangalore,"Business Development, Sales",229,226
558,242179,Administrative Executive,Public Relations,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
559,264592,Content Writer,Public Relations,"Chandigarh, Noida","Content Writing, English Content, Hindi Content",272,292
560,233364,Business Development,Publishing,Gurgaon,"Business Development, Sales",229,70
561,263945,Business Development,Publishing,Delhi,"Business Development, Corporate Sales, International Sales",104,182
562,261434,Senior Principal Consultant - Data Operations,Real Estate / Property,Bangalore,"Business Development, Data Analysis",142,6
563,266265,Site Head,Real Estate / Property,Mumbai,"Direct Sales, Sales",334,5
564,264842,Sales Manager,Real Estate / Property,Bangalore,"Business Development, Sales",229,74
565,265670,Team Leader,Real Estate / Property,"Gurgaon, Hyderabad, Mumbai","Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,130
566,256649,Sales Manager,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales",59,137
567,265466,Asst.Manager - Sales,Real Estate / Property,Chennai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,180
568,256564,Sales Executive,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,231
569,254339,Business Manager,Real Estate / Property,Chennai,"Business Development, Corporate Sales, Direct Sales, International Sales, Sales, Telecalling",69,267
570,256415,Sales Manager - Real Estate,Real Estate / Property,Chennai,"Business Development, Sales",229,267
571,256219,Sales Associate - B2B,Real Estate / Property,Gurgaon,"Business Development, Direct Sales, Sales",163,323
572,251833,Sales Executive,Real Estate / Property,Bangalore,"Business Development, Sales",229,346
573,235772,Front Desk Executive,Real Estate / Property,Bangalore,Process Improvement,387,42
574,248387,Sales Executive,Real Estate / Property,Chennai,Sales,418,61
575,247125,Inside Sales,Real Estate / Property,Kolkata,"Direct Sales, Sales, Telecalling",337,92
576,241120,Relationship Manager,Real Estate / Property,Kolkata,"Customer Relationship, Direct Sales, Sales",315,135
577,242179,Administrative Executive,Real Estate / Property,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
578,253943,Sales Executive- Real Estate,Real Estate / Property,Chennai,"Business Development, Sales, Telecalling",236,267
579,253970,Sales Executive/ Presales- Real Estate,Real Estate / Property,Chennai,"Business Development, Direct Sales, Sales, Telecalling",171,267
580,253469,Sales Manager- Real Estate,Real Estate / Property,Chennai,"Business Development, Direct Sales, Sales, Telecalling",171,267
581,251871,Executive Operations (Post Closing),Real Estate / Property,Bangalore,"Operations Management, Sales, Customer Service, Telecalling",385,338
582,235121,Telecaller,Real Estate / Property,Bangalore,"Sales, Telecalling",422,42
583,197275,Sales Executive,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales",94,148
584,196440,Business Development Executive,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,190
585,225932,Senior Sales Manager,Real Estate / Property,Bangalore,"Direct Sales, Sales, Telecalling",337,230
586,225052,Team Leader,Real Estate / Property,Bangalore,"Business Development, Direct Sales, Sales, Telecalling",171,230
587,173785,Real Estate Sales Manager,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Presales, Sales, Telecalling",70,232
588,116133,Associate / Senior Associate - Real Estate Sales,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,238
589,188004,Real Estate Sales Expert,Real Estate / Property,Mumbai,"Business Development, Corporate Sales, Direct Sales, Sales, Telecalling",103,238
590,229099,B2B - Sales Associate,Real Estate / Property,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,323
591,252200,Key Account Manager - Brand Specialist,Retail,Bangalore,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,18
592,265072,Category Manager,Retail,Hyderabad,"Business Development, Category Management",40,21
593,247451,Software Development Engineer 2 - Data Acquisition,Retail,Bangalore,"Hibernate, J2EE, Java, Spring",349,71
594,263798,Big Data Scientist,Retail,Bangalore,"Java, Python, SQA, Spark, Scala",363,127
595,242179,Administrative Executive,Retail,Bangalore,"Inventory Management, Material Management, Procurement, Vendor Management",360,160
596,259669,Business Development Professional - Shopify,Retail,Work From Home,"Business Development, Sales, Shopify",231,177
597,255993,Sales Officer,Retail,Raipur,"Business Development, Corporate Sales, Direct Sales, Sales",94,249
598,266441,Data Scientist,Retail,Work From Home,"Demand Forecasting, Python, Machine Learning, PySpark, Sales Forecasting",325,272
599,244334,Area Training Executive - Retail Sales Trainer,Retail,"Bangalore, Delhi",Sales,418,323
600,243360,Associate Manager - Operations,Retail,Mangalore,"Operations Management, Process Improvement, Procurement, Quality Control, Vendor Management",382,345
601,234607,Retail Sales Executive,Retail,Chennai,"Direct Sales, Sales",334,95
602,235458,Sales Manager,Retail,Bangalore,"Customer Relationship, Marketing, Sales",317,132
603,123222,Mall Floor Manager,Retail,Bangalore,"Customer Interaction, Customer Relationship, Customer Service, Key Account Management",311,296
604,209910,Debt Recovery Officer,Security / Law Enforcement,"Chandigarh, Delhi, Mumbai",Operations Management,379,247
605,199336,Business Development Manager,Security / Law Enforcement,"Chandigarh, Mohali","Business Development, Corporate Sales, International Sales, Sales",119,293
606,239931,Education Admission Counselor,Telecommunications,Noida,"Business Development, Corporate Sales, Sales",136,84
607,229346,Business Development Executive,Telecommunications,Madurai,"Business Development, Sales, Telecalling",236,96
608,255690,Process Trainer,Telecommunications,Chennai,"Behavioural Training, Corporate Training, Training Management",21,115
609,253482,Sales Support,Telecommunications,Gurgaon,"Customer Interaction, Customer Relationship, Customer Service, Grievance Management",298,130
610,265258,Regional Manager,Telecommunications,Bangalore,"Business Development, Corporate Sales, Direct Sales, Sales",94,143
611,266267,B2B Enterprise Marketing Specialist,Telecommunications,Work From Home,Business Development,36,186
612,256434,Deputy Manager - Revenue Assurance,Telecommunications,Gurgaon,"Accounting, Budgeting, Chartered Accountant, Finance, Financial Analysis, Financial Planning, Financial Reporting, MIS",13,197
613,266549,Sr. Presales Consultant,Telecommunications,Hyderabad,"Business Development, Sales",229,237
614,243146,JC JHD Sales Lead,Telecommunications,Hyderabad,"Business Development, Direct Sales, Sales",163,246
615,241862,Business Development Manager,Telecommunications,Mumbai,"Business Development, Sales",229,281
616,225906,Account Manager,Telecommunications,Delhi,"Business Development, Sales",229,72
617,253839,Progress Partner - Business Coach,Wellness / Fitness / Sports,Bangalore,"Logistics Management, Operations Management, Process Improvement, Production Management, Supply Chain Management",365,235
618,264123,Content Writer,Wellness / Fitness / Sports,Bangalore,Content Writing,265,275
619,234706,Sports Copywriter,Wellness / Fitness / Sports,Delhi,Content Writing,265,279
620,222777,Executive Assistant,Wellness / Fitness / Sports,Bhopal,"Operations Management, Process Improvement, Vendor Management",383,288
621,226941,Business Development Executive - Sales (Tamil),Wholesale,Noida,"Business Development, Corporate Sales, International Sales, Sales",119,344
